,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
5627,Female,No,52,Yes,Healthcare,0.0,0.0,1.0
5628,Female,No,31,No,Healthcare,4.0,0.0,3.0
5630,Male,No,33,No,Doctor,0.0,0.0,3.0
5632,Male,Yes,67,Yes,Executive,1.0,2.0,2.0
5633,Female,No,30,No,Marketing,0.0,0.0,4.0
5634,Male,Yes,82,Yes,Lawyer,,0.0,2.0
5636,Male,Yes,62,No,Entertainment,1.0,1.0,2.0
5637,Male,Yes,70,Yes,Artist,1.0,1.0,2.0
5638,Male,Yes,38,Yes,Doctor,4.0,1.0,4.0
5639,Female,No,32,No,Marketing,11.0,0.0,6.0
5640,Male,Yes,43,Yes,Artist,0.0,0.0,2.0
5641,Female,Yes,59,No,Engineer,,1.0,4.0
5642,Male,No,28,Yes,Healthcare,0.0,0.0,5.0
5644,Male,Yes,87,No,Lawyer,,0.0,1.0
5645,Female,No,26,No,Marketing,0.0,0.0,4.0
5646,Male,Yes,59,Yes,Entertainment,0.0,0.0,2.0
5647,Female,No,30,No,Engineer,1.0,0.0,3.0
5648,Female,Yes,30,Yes,Homemaker,9.0,0.0,2.0
5650,Male,Yes,31,Yes,Artist,8.0,1.0,2.0
5652,Male,Yes,40,Yes,Artist,0.0,0.0,3.0
5653,Female,No,21,No,Healthcare,8.0,0.0,2.0
5655,Female,No,36,Yes,Homemaker,6.0,0.0,1.0
5656,Male,Yes,47,No,Entertainment,1.0,0.0,1.0
5657,Female,No,30,Yes,Entertainment,1.0,0.0,4.0
5658,Female,No,35,Yes,Healthcare,9.0,0.0,2.0
5660,Female,Yes,52,Yes,Engineer,0.0,2.0,5.0
5661,Male,Yes,46,Yes,Artist,0.0,2.0,4.0
5662,Male,Yes,47,Yes,Entertainment,,1.0,4.0
5664,Male,Yes,60,No,Entertainment,,0.0,2.0
5665,Male,Yes,35,Yes,Artist,12.0,1.0,2.0
5666,Male,Yes,71,Yes,Lawyer,0.0,1.0,2.0
5667,Male,Yes,36,Yes,Artist,0.0,1.0,5.0
5668,Female,No,53,Yes,Engineer,0.0,0.0,1.0
5669,Male,No,53,No,Engineer,1.0,0.0,3.0
5670,Male,No,31,Yes,Artist,9.0,0.0,1.0
5671,Male,No,20,No,Artist,2.0,0.0,2.0
5672,Female,Yes,66,Yes,Engineer,0.0,0.0,2.0
5673,Male,Yes,37,Yes,Artist,8.0,0.0,2.0
5674,Female,Yes,47,Yes,Artist,0.0,2.0,5.0
5675,Female,Yes,66,Yes,Lawyer,1.0,2.0,3.0
5677,Female,No,43,Yes,Artist,2.0,0.0,1.0
5678,Female,No,30,Yes,Engineer,9.0,0.0,5.0
5680,Female,No,33,No,Doctor,1.0,0.0,8.0
5682,Male,Yes,35,Yes,Engineer,5.0,1.0,4.0
5684,Male,Yes,50,Yes,Artist,13.0,0.0,1.0
5685,Male,Yes,56,Yes,Entertainment,4.0,1.0,4.0
5686,Male,Yes,56,Yes,Artist,4.0,0.0,3.0
5688,Male,Yes,59,No,Executive,1.0,2.0,2.0
5690,Male,Yes,37,Yes,Entertainment,1.0,1.0,3.0
5691,Female,Yes,68,Yes,Artist,1.0,0.0,1.0
5692,Male,Yes,33,No,Executive,9.0,2.0,2.0
5693,Female,No,26,No,Homemaker,9.0,0.0,2.0
5694,Female,No,43,No,Marketing,0.0,0.0,2.0
5695,Male,Yes,52,No,Executive,1.0,0.0,5.0
5697,Male,No,55,Yes,Executive,,0.0,5.0
5699,Male,Yes,35,No,Artist,1.0,1.0,3.0
5700,Male,No,33,No,Entertainment,8.0,0.0,1.0
5701,Male,Yes,68,Yes,Artist,0.0,2.0,2.0
5703,Male,Yes,52,Yes,Artist,0.0,0.0,2.0
5705,Male,No,25,Yes,Artist,,0.0,1.0
5707,Male,No,18,No,Doctor,0.0,0.0,6.0
5711,Female,No,25,No,Healthcare,0.0,0.0,5.0
5713,Female,No,37,Yes,Marketing,0.0,0.0,1.0
5714,Male,Yes,49,Yes,Artist,1.0,1.0,2.0
5715,Male,Yes,26,Yes,Entertainment,1.0,1.0,2.0
5716,Male,No,45,Yes,Entertainment,0.0,0.0,1.0
5718,Male,Yes,48,No,Marketing,0.0,0.0,5.0
5720,Female,Yes,52,Yes,Engineer,4.0,2.0,2.0
5722,Male,Yes,60,Yes,Artist,0.0,0.0,1.0
5723,Male,Yes,57,Yes,Lawyer,1.0,2.0,2.0
5725,Female,No,43,Yes,Engineer,0.0,0.0,4.0
5726,Male,Yes,32,Yes,Entertainment,0.0,1.0,3.0
5728,Male,No,25,No,Entertainment,13.0,0.0,3.0
5730,Male,Yes,56,Yes,Artist,1.0,1.0,4.0
5732,Female,No,46,Yes,Engineer,0.0,0.0,1.0
5733,Female,No,27,No,Doctor,,0.0,3.0
5735,Female,Yes,49,Yes,Entertainment,1.0,2.0,1.0
5736,Male,No,22,No,Healthcare,,0.0,2.0
5737,Male,No,53,Yes,Artist,2.0,0.0,2.0
5738,Female,Yes,41,Yes,Artist,1.0,0.0,2.0
5739,Male,Yes,53,Yes,Doctor,0.0,1.0,2.0
5740,Female,Yes,79,No,Engineer,0.0,2.0,2.0
5741,Female,No,33,No,Engineer,1.0,0.0,3.0
5743,Male,Yes,72,Yes,Lawyer,1.0,2.0,2.0
5744,Female,No,37,Yes,Artist,0.0,0.0,2.0
5745,Male,Yes,35,Yes,Doctor,9.0,2.0,3.0
5746,Female,Yes,42,No,Artist,,1.0,2.0
5748,Male,Yes,36,No,Healthcare,1.0,0.0,2.0
5750,Female,Yes,43,Yes,Artist,4.0,2.0,3.0
5751,Male,Yes,47,No,Executive,0.0,2.0,4.0
5752,Male,No,22,No,Marketing,1.0,0.0,3.0
5753,Male,Yes,82,No,Executive,1.0,2.0,4.0
5754,Female,No,32,No,Healthcare,,0.0,3.0
5755,Male,Yes,87,Yes,Lawyer,0.0,2.0,2.0
5757,Female,No,33,Yes,Artist,3.0,0.0,2.0
5759,Female,Yes,68,Yes,Artist,,1.0,2.0
5760,Male,Yes,45,Yes,Executive,8.0,2.0,4.0
5761,Male,Yes,49,Yes,Artist,0.0,1.0,3.0
5762,Male,No,18,No,Healthcare,0.0,0.0,8.0
5763,Female,No,45,Yes,Doctor,0.0,0.0,1.0
5764,Male,Yes,62,Yes,Doctor,5.0,0.0,1.0
5765,Female,Yes,75,Yes,Lawyer,0.0,0.0,1.0
5766,Female,Yes,59,Yes,Homemaker,0.0,1.0,4.0
5768,Male,Yes,39,No,Entertainment,1.0,1.0,5.0
5770,Male,Yes,62,Yes,Artist,0.0,1.0,3.0
5772,Male,Yes,47,Yes,Executive,8.0,2.0,4.0
5773,Male,Yes,20,No,Marketing,3.0,0.0,2.0
5774,Male,Yes,57,No,Artist,1.0,1.0,2.0
5776,Female,No,41,Yes,Doctor,0.0,0.0,1.0
5777,Male,Yes,45,Yes,Executive,1.0,2.0,4.0
5778,Male,Yes,40,No,Doctor,1.0,1.0,5.0
5779,Female,Yes,27,No,Artist,6.0,2.0,5.0
5780,Male,Yes,43,No,Entertainment,3.0,0.0,2.0
5781,Male,Yes,73,Yes,Artist,1.0,1.0,2.0
5782,Male,Yes,43,Yes,Engineer,0.0,1.0,2.0
5783,Female,Yes,82,Yes,Lawyer,,0.0,1.0
5784,Male,Yes,55,Yes,Artist,0.0,2.0,2.0
5785,Male,Yes,41,No,Doctor,1.0,1.0,2.0
5787,Female,Yes,62,No,Engineer,4.0,0.0,1.0
5788,Female,Yes,37,No,Engineer,0.0,0.0,2.0
5789,Female,Yes,51,Yes,Entertainment,,1.0,2.0
5790,Male,Yes,69,No,Lawyer,0.0,0.0,1.0
5791,Female,Yes,89,Yes,Entertainment,6.0,1.0,4.0
5792,Male,No,29,Yes,Healthcare,,0.0,6.0
5794,Male,Yes,40,Yes,Artist,,1.0,3.0
5795,Female,No,38,Yes,Artist,7.0,0.0,2.0
5796,Male,No,18,No,Healthcare,3.0,0.0,4.0
5797,Male,Yes,81,Yes,Lawyer,1.0,2.0,2.0
5798,Male,Yes,45,Yes,Executive,2.0,1.0,4.0
5799,Male,Yes,42,No,Executive,1.0,2.0,5.0
5800,Male,No,36,No,Marketing,0.0,0.0,1.0
5801,Male,Yes,30,Yes,Entertainment,0.0,0.0,2.0
5803,Male,Yes,37,No,Artist,0.0,1.0,2.0
5804,Male,Yes,35,No,Artist,9.0,0.0,3.0
5805,Female,No,31,Yes,Doctor,0.0,0.0,2.0
5806,Female,Yes,53,No,Engineer,0.0,1.0,4.0
5807,Male,No,36,Yes,Doctor,9.0,0.0,1.0
5808,Male,Yes,37,Yes,Entertainment,0.0,0.0,2.0
5809,Male,Yes,80,Yes,Lawyer,2.0,0.0,1.0
5810,Male,Yes,30,Yes,Doctor,8.0,1.0,2.0
5811,Female,Yes,39,No,Engineer,,1.0,3.0
5812,Female,No,18,No,Marketing,,0.0,2.0
5813,Male,No,32,No,Doctor,3.0,0.0,3.0
5814,Male,Yes,49,Yes,Marketing,0.0,0.0,5.0
5815,Male,Yes,67,Yes,Executive,0.0,2.0,4.0
5817,Male,Yes,35,No,Engineer,1.0,0.0,6.0
5818,Female,Yes,26,No,Marketing,0.0,0.0,5.0
5820,Female,No,30,No,Healthcare,,0.0,2.0
5821,Male,No,29,Yes,Doctor,0.0,0.0,2.0
5822,Female,Yes,20,No,Marketing,0.0,2.0,2.0
5823,Female,Yes,67,No,Engineer,,2.0,3.0
5824,Male,No,41,Yes,Doctor,4.0,0.0,2.0
5825,Male,No,40,Yes,Artist,14.0,0.0,2.0
5826,Female,Yes,40,Yes,Doctor,,0.0,2.0
5828,Male,No,29,No,Healthcare,2.0,0.0,5.0
5829,Female,Yes,51,No,Engineer,7.0,1.0,5.0
5830,Male,No,32,Yes,Engineer,6.0,0.0,1.0
5832,Male,No,22,No,Artist,1.0,0.0,3.0
5833,Female,Yes,35,Yes,Entertainment,1.0,1.0,2.0
5834,Female,No,51,Yes,Artist,2.0,0.0,1.0
5835,Female,Yes,46,No,Engineer,8.0,0.0,1.0
5836,Female,No,27,Yes,Healthcare,1.0,0.0,5.0
5838,Male,Yes,50,Yes,Artist,4.0,1.0,4.0
5839,Male,Yes,59,Yes,Healthcare,0.0,0.0,3.0
5840,Female,Yes,61,Yes,Artist,0.0,0.0,1.0
5841,Male,No,32,Yes,Doctor,9.0,0.0,1.0
5844,Male,Yes,50,Yes,Executive,,2.0,6.0
5845,Male,No,22,No,Marketing,0.0,0.0,4.0
5846,Female,No,29,No,Marketing,4.0,0.0,3.0
5847,Male,Yes,46,Yes,Artist,1.0,0.0,3.0
5848,Male,No,43,Yes,Artist,,0.0,4.0
5849,Male,No,33,No,Artist,,0.0,2.0
5850,Female,Yes,85,Yes,Lawyer,0.0,0.0,1.0
5851,Male,Yes,57,Yes,Entertainment,,0.0,2.0
5852,Male,Yes,43,Yes,Artist,9.0,2.0,2.0
5854,Male,Yes,87,No,Artist,1.0,0.0,1.0
5856,Male,Yes,25,Yes,Entertainment,1.0,0.0,2.0
5857,Female,Yes,18,No,Healthcare,,0.0,3.0
5858,Female,Yes,48,Yes,Artist,1.0,2.0,3.0
5859,Female,Yes,56,Yes,Entertainment,0.0,1.0,2.0
5860,Female,No,32,No,Entertainment,1.0,0.0,3.0
5861,Female,No,38,Yes,Artist,7.0,0.0,7.0
5862,Female,No,31,No,Doctor,1.0,0.0,2.0
5863,Female,Yes,36,No,Executive,9.0,1.0,5.0
5864,Male,No,37,Yes,Healthcare,0.0,0.0,2.0
5865,Female,Yes,40,Yes,Doctor,1.0,0.0,2.0
5867,Female,No,26,No,Healthcare,0.0,0.0,6.0
5868,Female,No,23,No,Healthcare,,0.0,2.0
5869,Male,No,27,Yes,Healthcare,9.0,0.0,2.0
5871,Male,Yes,47,No,Artist,1.0,1.0,4.0
5872,Male,Yes,50,No,Entertainment,1.0,1.0,3.0
5873,Male,No,37,Yes,Doctor,0.0,0.0,3.0
5874,Female,Yes,49,Yes,Artist,1.0,1.0,2.0
5875,Male,Yes,29,Yes,Healthcare,1.0,0.0,3.0
5876,Male,Yes,37,Yes,Executive,6.0,2.0,3.0
5877,Female,Yes,58,Yes,Artist,0.0,0.0,2.0
5878,Male,Yes,59,No,Engineer,1.0,1.0,3.0
5879,Male,No,21,No,Marketing,0.0,0.0,5.0
5880,Female,Yes,42,Yes,Artist,,1.0,4.0
5881,Male,No,29,No,Healthcare,0.0,0.0,6.0
5882,Male,No,33,Yes,Healthcare,,0.0,5.0
5883,Female,No,38,Yes,Doctor,9.0,0.0,2.0
5884,Male,Yes,37,Yes,Artist,0.0,0.0,3.0
5886,Male,Yes,55,Yes,Doctor,0.0,0.0,1.0
5887,Male,Yes,50,Yes,Artist,1.0,1.0,2.0
5888,Male,No,36,Yes,Artist,,0.0,3.0
5889,Male,No,47,Yes,Artist,9.0,0.0,2.0
5890,Male,Yes,52,Yes,Artist,6.0,1.0,2.0
5891,Female,Yes,42,No,Executive,0.0,1.0,5.0
5893,Female,No,33,Yes,Engineer,,0.0,2.0
5894,Female,No,25,No,Artist,1.0,0.0,1.0
5895,Male,Yes,68,Yes,Entertainment,1.0,1.0,2.0
5898,Female,Yes,47,No,Engineer,,1.0,5.0
5899,Male,Yes,62,Yes,Artist,0.0,2.0,2.0
5900,Male,No,32,Yes,Doctor,4.0,0.0,5.0
5901,Female,Yes,66,No,Artist,,1.0,2.0
5902,Female,Yes,48,Yes,Artist,0.0,0.0,1.0
5903,Male,Yes,70,Yes,Lawyer,8.0,1.0,2.0
5905,Male,No,45,No,Artist,2.0,0.0,1.0
5906,Female,Yes,48,Yes,Homemaker,1.0,0.0,2.0
5907,Male,Yes,76,Yes,Lawyer,1.0,0.0,2.0
5908,Male,Yes,53,Yes,Engineer,4.0,0.0,3.0
5909,Male,Yes,83,No,Executive,1.0,2.0,3.0
5911,Female,Yes,49,Yes,Engineer,0.0,0.0,1.0
5913,Male,Yes,37,No,Engineer,12.0,1.0,5.0
5914,Female,Yes,37,Yes,Artist,,1.0,6.0
5915,Female,Yes,35,No,Artist,0.0,0.0,2.0
5916,Female,Yes,31,No,Homemaker,12.0,1.0,2.0
5917,Male,No,21,No,Marketing,1.0,0.0,5.0
5918,Male,No,71,Yes,Entertainment,1.0,0.0,2.0
5920,Male,Yes,52,No,Homemaker,,1.0,4.0
5921,Male,Yes,72,No,Engineer,1.0,2.0,2.0
5922,Male,Yes,43,Yes,Artist,2.0,1.0,4.0
5925,Male,No,29,No,Healthcare,1.0,0.0,6.0
5926,Male,No,27,No,Engineer,0.0,0.0,5.0
5927,Male,Yes,55,Yes,Lawyer,,0.0,4.0
5928,Female,Yes,48,No,Artist,8.0,1.0,3.0
5929,Male,No,20,No,Healthcare,4.0,0.0,5.0
5930,Male,No,38,Yes,Entertainment,1.0,0.0,1.0
5931,Female,Yes,22,No,Healthcare,0.0,2.0,3.0
5932,Female,No,29,No,Homemaker,1.0,0.0,6.0
5933,Female,Yes,48,Yes,Doctor,1.0,1.0,4.0
5934,Female,No,65,Yes,Lawyer,0.0,0.0,1.0
5935,Male,Yes,51,No,Engineer,1.0,1.0,7.0
5938,Male,Yes,56,No,Marketing,1.0,1.0,3.0
5939,Female,Yes,86,Yes,Lawyer,9.0,2.0,2.0
5941,Male,Yes,86,Yes,Executive,1.0,2.0,2.0
5942,Male,Yes,59,Yes,Artist,4.0,2.0,2.0
5943,Male,Yes,38,Yes,Doctor,3.0,1.0,2.0
5946,Female,Yes,48,Yes,Artist,10.0,0.0,2.0
5947,Female,No,33,No,Engineer,9.0,0.0,4.0
5948,Male,Yes,38,Yes,Entertainment,9.0,1.0,3.0
5949,Female,Yes,49,Yes,Artist,1.0,1.0,4.0
5950,Female,Yes,48,Yes,Artist,8.0,1.0,2.0
5951,Male,Yes,37,Yes,Artist,,1.0,3.0
5952,Male,No,28,Yes,Healthcare,7.0,0.0,4.0
5953,Female,Yes,33,Yes,Doctor,0.0,1.0,2.0
5955,Male,Yes,27,No,Entertainment,0.0,0.0,1.0
5956,Male,Yes,39,Yes,Artist,3.0,1.0,4.0
5957,Female,Yes,87,No,Lawyer,0.0,0.0,1.0
5959,Male,Yes,30,No,Executive,,2.0,2.0
5960,Female,Yes,51,Yes,Artist,1.0,2.0,5.0
5961,Male,Yes,46,Yes,Executive,1.0,2.0,5.0
5962,Female,No,55,No,Entertainment,3.0,0.0,1.0
5963,Male,No,39,No,Entertainment,0.0,0.0,4.0
5964,Male,Yes,63,Yes,Artist,1.0,1.0,4.0
5965,Male,Yes,84,Yes,Lawyer,0.0,2.0,2.0
5966,Male,Yes,41,Yes,Executive,7.0,2.0,2.0
5968,Male,No,27,Yes,Healthcare,2.0,0.0,4.0
5969,Male,No,35,Yes,Doctor,3.0,0.0,1.0
5970,Female,Yes,47,Yes,Artist,6.0,0.0,2.0
5973,Male,Yes,31,Yes,Engineer,1.0,0.0,2.0
5974,Female,No,38,Yes,Healthcare,0.0,0.0,4.0
5976,Male,No,31,Yes,Doctor,8.0,0.0,6.0
5979,Male,No,83,Yes,Lawyer,0.0,0.0,1.0
5980,Male,Yes,41,Yes,Doctor,0.0,0.0,2.0
5981,Female,Yes,38,Yes,Artist,1.0,1.0,2.0
5982,Male,Yes,61,Yes,Executive,5.0,2.0,2.0
5983,Female,Yes,48,Yes,Homemaker,12.0,0.0,1.0
5984,Male,Yes,40,Yes,Doctor,1.0,1.0,2.0
5985,Female,No,47,Yes,Artist,0.0,0.0,1.0
5986,Male,Yes,53,Yes,Executive,4.0,2.0,4.0
5987,Male,No,29,No,Doctor,,0.0,4.0
5988,Male,Yes,72,No,Artist,1.0,0.0,1.0
5990,Male,Yes,63,Yes,Entertainment,0.0,0.0,1.0
5991,Male,Yes,42,Yes,Artist,5.0,1.0,2.0
5992,Male,Yes,40,No,Entertainment,14.0,1.0,3.0
5993,Female,Yes,63,Yes,Artist,1.0,1.0,5.0
5994,Male,No,25,Yes,Artist,13.0,0.0,3.0
5995,Male,Yes,49,Yes,Executive,2.0,2.0,4.0
5996,Female,No,28,No,Healthcare,0.0,0.0,6.0
5997,Female,Yes,69,Yes,Artist,0.0,2.0,2.0
5998,Male,No,31,No,Healthcare,0.0,0.0,5.0
5999,Female,Yes,36,Yes,Artist,1.0,1.0,5.0
6000,Male,No,21,No,Healthcare,9.0,0.0,4.0
6002,Female,No,41,Yes,Healthcare,12.0,0.0,1.0
6003,Female,No,31,Yes,Artist,13.0,0.0,2.0
6004,Male,Yes,51,Yes,Executive,7.0,2.0,4.0
6005,Male,Yes,55,Yes,Artist,1.0,0.0,3.0
6006,Male,Yes,31,Yes,Artist,,1.0,2.0
6007,Female,Yes,61,No,Engineer,1.0,1.0,2.0
6008,Male,No,31,Yes,Artist,1.0,0.0,3.0
6009,Female,Yes,55,Yes,Artist,1.0,2.0,4.0
6010,Female,No,33,Yes,Artist,0.0,0.0,5.0
6011,Female,Yes,50,Yes,Artist,1.0,1.0,5.0
6012,Male,Yes,71,No,Entertainment,1.0,0.0,2.0
6015,Female,Yes,58,No,Lawyer,0.0,2.0,4.0
6016,Male,Yes,65,Yes,Artist,5.0,2.0,2.0
6017,Female,Yes,75,Yes,Artist,1.0,2.0,2.0
6018,Female,No,62,Yes,Engineer,0.0,0.0,1.0
6019,Female,No,38,Yes,Healthcare,0.0,0.0,5.0
6020,Female,No,27,Yes,Homemaker,3.0,0.0,7.0
6022,Male,Yes,43,Yes,Entertainment,,0.0,4.0
6023,Female,Yes,50,Yes,Artist,0.0,2.0,2.0
6024,Male,No,27,Yes,Entertainment,9.0,0.0,1.0
6025,Male,No,33,No,Healthcare,9.0,0.0,3.0
6026,Female,Yes,26,No,Doctor,0.0,1.0,3.0
6027,Female,Yes,28,Yes,Artist,8.0,1.0,4.0
6028,Male,No,45,Yes,Entertainment,1.0,0.0,2.0
6029,Male,No,25,Yes,Doctor,7.0,0.0,1.0
6030,Male,Yes,37,Yes,Artist,6.0,0.0,1.0
6031,Female,Yes,37,Yes,Artist,5.0,1.0,3.0
6032,Female,Yes,60,Yes,Artist,8.0,2.0,6.0
6034,Male,Yes,47,Yes,Doctor,0.0,1.0,4.0
6035,Female,Yes,42,Yes,Artist,8.0,0.0,1.0
6036,Male,Yes,66,Yes,Artist,0.0,0.0,4.0
6038,Male,Yes,40,Yes,Artist,9.0,1.0,3.0
6039,Male,No,21,No,Healthcare,13.0,0.0,6.0
6040,Female,No,42,No,Doctor,8.0,0.0,1.0
6041,Male,Yes,57,Yes,Doctor,5.0,1.0,2.0
6042,Male,No,23,No,Healthcare,4.0,0.0,3.0
6043,Female,Yes,52,Yes,Artist,2.0,1.0,4.0
6044,Male,Yes,42,Yes,Doctor,1.0,1.0,2.0
6045,Male,No,28,No,Doctor,0.0,0.0,4.0
6046,Male,Yes,43,Yes,Artist,9.0,1.0,3.0
6047,Male,No,30,Yes,Doctor,3.0,0.0,2.0
6048,Male,No,26,No,Healthcare,1.0,0.0,6.0
6049,Male,Yes,86,Yes,Executive,0.0,2.0,2.0
6050,Male,Yes,52,Yes,Entertainment,0.0,1.0,2.0
6051,Female,Yes,43,No,Engineer,0.0,0.0,1.0
6052,Male,Yes,26,Yes,Artist,5.0,1.0,2.0
6054,Male,No,33,Yes,Healthcare,3.0,0.0,1.0
6055,Male,Yes,25,Yes,Healthcare,9.0,0.0,2.0
6056,Female,Yes,55,Yes,Artist,1.0,0.0,1.0
6057,Female,Yes,47,Yes,Engineer,9.0,1.0,4.0
6058,Female,Yes,43,No,Engineer,,1.0,2.0
6059,Male,No,27,No,Doctor,9.0,0.0,4.0
6060,Male,Yes,38,Yes,Healthcare,8.0,1.0,4.0
6061,Female,Yes,69,Yes,Artist,2.0,1.0,9.0
6062,Male,No,19,No,Doctor,1.0,0.0,5.0
6063,Female,No,28,No,Marketing,9.0,0.0,2.0
6064,Male,Yes,65,Yes,Artist,1.0,2.0,2.0
6065,Male,Yes,33,Yes,Artist,2.0,0.0,2.0
6067,Female,Yes,25,No,Homemaker,11.0,1.0,3.0
6068,Female,No,52,Yes,Artist,1.0,0.0,2.0
6071,Male,No,31,Yes,Healthcare,0.0,0.0,3.0
6072,Female,No,36,Yes,Marketing,9.0,0.0,1.0
6074,Male,Yes,51,Yes,Artist,2.0,0.0,2.0
6075,Male,No,89,Yes,Artist,1.0,0.0,2.0
6076,Male,Yes,60,No,Executive,0.0,2.0,2.0
6077,Male,No,40,Yes,Healthcare,,0.0,2.0
6078,Female,No,22,No,Healthcare,9.0,0.0,4.0
6079,Male,Yes,28,Yes,Engineer,9.0,1.0,2.0
6080,Female,Yes,52,Yes,Artist,1.0,1.0,3.0
6081,Female,No,28,No,Doctor,0.0,0.0,4.0
6082,Female,Yes,37,Yes,Artist,5.0,1.0,2.0
6083,Male,Yes,53,Yes,Doctor,2.0,1.0,3.0
6084,Female,No,23,No,Lawyer,0.0,0.0,6.0
6085,Female,Yes,75,Yes,Lawyer,0.0,2.0,2.0
6086,Male,Yes,71,Yes,Entertainment,,2.0,2.0
6087,Male,Yes,53,Yes,Artist,0.0,2.0,4.0
6088,Male,Yes,30,Yes,Artist,12.0,1.0,2.0
6089,Female,Yes,31,No,Entertainment,0.0,1.0,2.0
6090,Male,No,27,Yes,Doctor,0.0,0.0,5.0
6093,Male,Yes,52,No,Entertainment,0.0,1.0,2.0
6094,Female,Yes,52,Yes,Artist,3.0,0.0,2.0
6095,Female,No,51,No,Engineer,8.0,0.0,6.0
6096,Female,Yes,30,Yes,Engineer,8.0,1.0,5.0
6097,Male,No,42,Yes,Artist,11.0,0.0,2.0
6098,Female,No,19,No,Healthcare,9.0,0.0,8.0
6101,Female,No,36,No,Engineer,14.0,0.0,4.0
6102,Female,Yes,43,Yes,Healthcare,0.0,1.0,2.0
6104,Male,No,70,No,Artist,,0.0,4.0
6105,Female,Yes,22,No,Healthcare,5.0,0.0,4.0
6106,Male,Yes,43,Yes,Artist,,1.0,2.0
6107,Female,Yes,47,Yes,Artist,1.0,1.0,2.0
6108,Female,Yes,60,Yes,Lawyer,0.0,0.0,2.0
6109,Male,No,30,Yes,Healthcare,0.0,0.0,2.0
6110,Female,No,37,Yes,Doctor,5.0,0.0,1.0
6111,Male,No,31,Yes,Healthcare,0.0,0.0,2.0
6112,Female,No,36,No,Engineer,,0.0,2.0
6113,Male,Yes,82,Yes,Lawyer,0.0,0.0,2.0
6114,Female,Yes,49,No,Marketing,1.0,1.0,3.0
6115,Male,No,33,Yes,Homemaker,,0.0,1.0
6116,Male,No,37,Yes,Artist,4.0,0.0,7.0
6117,Male,Yes,35,Yes,Engineer,1.0,1.0,4.0
6120,Male,Yes,59,No,Entertainment,1.0,1.0,2.0
6121,Female,No,20,No,Healthcare,1.0,0.0,5.0
6122,Female,No,49,Yes,Engineer,9.0,0.0,1.0
6123,Male,Yes,62,Yes,Executive,0.0,2.0,4.0
6124,Male,Yes,61,Yes,Artist,0.0,1.0,5.0
6125,Male,Yes,43,Yes,Homemaker,,1.0,2.0
6126,Female,Yes,41,No,Marketing,5.0,1.0,3.0
6127,Male,Yes,21,No,Doctor,1.0,0.0,3.0
6128,Female,Yes,42,Yes,Artist,,2.0,3.0
6129,Female,Yes,38,No,Engineer,1.0,1.0,6.0
6130,Male,Yes,36,Yes,Executive,,2.0,4.0
6131,Male,Yes,51,Yes,Healthcare,,0.0,2.0
6132,Female,Yes,48,Yes,Artist,2.0,0.0,2.0
6133,Female,No,29,Yes,Homemaker,,0.0,1.0
6135,Male,Yes,25,Yes,Artist,6.0,0.0,1.0
6138,Male,Yes,43,Yes,Healthcare,1.0,2.0,4.0
6139,Male,Yes,38,Yes,Entertainment,2.0,1.0,2.0
6140,Male,No,32,No,Doctor,10.0,0.0,2.0
6141,Female,No,38,Yes,Healthcare,8.0,0.0,2.0
6142,Female,No,43,Yes,Artist,0.0,0.0,3.0
6143,Male,No,76,Yes,Lawyer,0.0,0.0,2.0
6144,Male,No,30,Yes,Healthcare,9.0,0.0,5.0
6147,Male,Yes,70,No,Lawyer,0.0,2.0,3.0
6149,Male,No,29,No,Marketing,1.0,0.0,2.0
6151,Male,Yes,71,Yes,Artist,1.0,1.0,2.0
6153,Male,No,42,Yes,Artist,8.0,0.0,2.0
6154,Male,No,35,No,Healthcare,,0.0,1.0
6157,Male,No,20,No,Marketing,0.0,0.0,3.0
6158,Male,Yes,27,No,Entertainment,14.0,1.0,2.0
6159,Male,Yes,27,Yes,Healthcare,1.0,2.0,2.0
6161,Female,Yes,41,Yes,Artist,9.0,2.0,2.0
6162,Male,Yes,67,No,Lawyer,1.0,1.0,2.0
6164,Female,No,29,No,Healthcare,8.0,0.0,2.0
6165,Male,Yes,45,No,Artist,1.0,1.0,4.0
6166,Male,Yes,36,No,Executive,8.0,2.0,4.0
6167,Female,Yes,79,Yes,Artist,,1.0,2.0
6169,Female,Yes,87,Yes,Artist,1.0,1.0,2.0
6170,Female,Yes,52,Yes,Artist,3.0,0.0,1.0
6171,Female,No,32,No,Healthcare,1.0,0.0,3.0
6172,Female,No,42,Yes,Engineer,1.0,0.0,7.0
6173,Male,No,22,No,Healthcare,8.0,0.0,5.0
6174,Female,No,18,No,Doctor,2.0,0.0,4.0
6175,Female,No,26,No,Doctor,1.0,0.0,4.0
6177,Female,Yes,66,No,Engineer,6.0,1.0,4.0
6178,Male,Yes,69,No,Lawyer,1.0,0.0,2.0
6179,Male,No,25,Yes,Marketing,,0.0,5.0
6181,Female,Yes,49,Yes,Artist,6.0,0.0,2.0
6182,Male,Yes,61,Yes,Doctor,3.0,0.0,2.0
6184,Male,Yes,59,Yes,Executive,0.0,2.0,5.0
6185,Male,Yes,38,Yes,Artist,3.0,1.0,4.0
6186,Male,Yes,55,Yes,Artist,8.0,1.0,2.0
6187,Female,No,25,No,Homemaker,1.0,0.0,1.0
